,Unnamed: 0,building_class_category,sale_price,gross_sqft,year_of_sale,year_built,ZipCode,neighborhood,residential_units,SchoolDist,BldgClass,YearAlter1,YearAlter2,LotArea,ResArea,UnitsRes,NumFloors,SP/Sq_ft
9403,9404,01 ONE FAMILY HOMES,2050000.0,1822.0,2017,1925,11228.0,BENSONHURST,1,20.0,A1,0.0,0.0,4000.0,1822.0,1.0,2.5,1125.1372118551042
9405,9406,01 ONE FAMILY HOMES,2050000.0,1056.0,2017,1899,11201.0,COBBLE HILL,1,15.0,A4,0.0,0.0,679.0,704.0,1.0,2.0,1941.2878787878788
9409,9410,01 ONE FAMILY HOMES,2050000.0,2058.0,2017,1899,11218.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,3200.0,2058.0,1.0,2.75,996.1127308066084
9410,9411,01 ONE FAMILY HOMES,2050000.0,2295.0,2017,2015,11205.0,NAVY YARD,1,13.0,A5,0.0,0.0,1275.0,2295.0,1.0,3.0,893.2461873638345
9415,9416,01 ONE FAMILY HOMES,2050000.0,1120.0,2017,1910,11249.0,WILLIAMSBURG-NORTH,1,14.0,A5,0.0,0.0,1667.0,1120.0,1.0,2.0,1830.357142857143
9517,9518,01 ONE FAMILY HOMES,2025000.0,1660.0,2016,1925,11223.0,OCEAN PARKWAY-SOUTH,1,21.0,A1,0.0,0.0,3495.0,1660.0,1.0,2.0,1219.879518072289
9539,9540,01 ONE FAMILY HOMES,2020000.0,2105.0,2017,1915,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,3750.0,2105.0,1.0,2.5,959.6199524940617
9562,9563,01 ONE FAMILY HOMES,2010000.0,2510.0,2015,1905,11226.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,5100.0,2510.0,1.0,2.5,800.796812749004
9729,9730,01 ONE FAMILY HOMES,2000000.0,2160.0,2015,1910,11217.0,BOERUM HILL,1,15.0,A4,0.0,0.0,1875.0,1440.0,1.0,2.0,925.925925925926
9759,9760,01 ONE FAMILY HOMES,2000000.0,2295.0,2015,1910,11238.0,PROSPECT HEIGHTS,1,13.0,A4,0.0,0.0,2336.0,1530.0,1.0,2.0,871.4596949891068
9804,9805,01 ONE FAMILY HOMES,2000000.0,2865.0,2016,1899,11218.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,5000.0,2865.0,1.0,2.75,698.0802792321117
9805,9806,01 ONE FAMILY HOMES,2000000.0,2757.0,2016,1915,11230.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,4800.0,2757.0,1.0,2.5,725.4261878853827
9817,9818,01 ONE FAMILY HOMES,2000000.0,2584.0,2016,1965,11234.0,MILL BASIN,1,22.0,A3,0.0,0.0,5575.0,1504.0,1.0,1.0,773.9938080495356
9847,9848,01 ONE FAMILY HOMES,2000000.0,1056.0,2017,1899,11201.0,COBBLE HILL,1,15.0,A4,0.0,0.0,610.0,704.0,1.0,2.0,1893.939393939394
9936,9937,01 ONE FAMILY HOMES,1999000.0,1800.0,2017,1901,11211.0,WILLIAMSBURG-EAST,1,14.0,A5,2014.0,0.0,1013.0,1800.0,1.0,3.0,1110.5555555555557
9973,9974,01 ONE FAMILY HOMES,1990000.0,1936.0,2017,1920,11204.0,BOROUGH PARK,1,20.0,A1,0.0,0.0,3306.0,1936.0,1.0,2.0,1027.892561983471
9998,9999,01 ONE FAMILY HOMES,1985000.0,1630.0,2016,1899,11230.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,4500.0,1630.0,1.0,2.75,1217.7914110429447
10026,10027,01 ONE FAMILY HOMES,1978000.0,2184.0,2015,1901,11226.0,FLATBUSH-NORTH,1,17.0,A1,0.0,0.0,5000.0,2184.0,1.0,2.75,905.6776556776557
10101,10102,01 ONE FAMILY HOMES,1963000.0,1882.0,2016,1925,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,4203.0,1882.0,1.0,2.5,1043.0393198724762
10122,10123,01 ONE FAMILY HOMES,1955000.0,2549.0,2015,1920,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,3644.0,2549.0,1.0,2.75,766.9674382110632
10198,10199,01 ONE FAMILY HOMES,1950000.0,2452.0,2016,1901,11218.0,OCEAN PARKWAY-NORTH,1,20.0,D3,2015.0,2016.0,4500.0,15459.0,9.0,8.0,795.2691680261012
10210,10211,01 ONE FAMILY HOMES,1950000.0,2764.0,2017,1925,11219.0,BOROUGH PARK,1,20.0,A1,0.0,0.0,3005.0,2764.0,1.0,2.5,705.4992764109985
10218,10219,01 ONE FAMILY HOMES,1950000.0,1780.0,2017,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2100.0,1780.0,1.0,2.0,1095.5056179775281
10224,10225,01 ONE FAMILY HOMES,1950000.0,1792.0,2017,1920,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A1,2003.0,0.0,4000.0,1792.0,1.0,2.5,1088.169642857143
10275,10276,01 ONE FAMILY HOMES,1940000.0,1890.0,2015,1915,11201.0,DOWNTOWN-METROTECH,1,13.0,A5,0.0,0.0,1878.0,1890.0,1.0,3.0,1026.4550264550264
10373,10374,01 ONE FAMILY HOMES,1925000.0,2060.0,2017,1920,11210.0,MIDWOOD,1,22.0,A1,1996.0,0.0,3500.0,2060.0,1.0,2.0,934.4660194174758
10400,10401,01 ONE FAMILY HOMES,1920000.0,1992.0,2017,1931,11231.0,RED HOOK,1,15.0,A5,2009.0,2009.0,1100.0,1992.0,1.0,3.0,963.855421686747
10413,10414,01 ONE FAMILY HOMES,1915000.0,2052.0,2016,1925,11223.0,OCEAN PARKWAY-SOUTH,1,21.0,A1,0.0,0.0,3978.0,2052.0,1.0,2.0,933.2358674463937
10414,10415,01 ONE FAMILY HOMES,1915000.0,1470.0,2016,1901,11217.0,PARK SLOPE,1,13.0,A4,0.0,0.0,1433.0,980.0,1.0,2.0,1302.7210884353742
10428,10429,01 ONE FAMILY HOMES,1910000.0,2760.0,2016,1920,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,2008.0,0.0,2492.0,2210.0,1.0,2.5,692.0289855072464
10578,10579,01 ONE FAMILY HOMES,1900000.0,2566.0,2015,1899,11218.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,4500.0,2566.0,1.0,2.5,740.452065471551
10580,10581,01 ONE FAMILY HOMES,1900000.0,2180.0,2015,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A4,0.0,0.0,2000.0,2180.0,1.0,2.0,871.559633027523
10618,10619,01 ONE FAMILY HOMES,1900000.0,2160.0,2016,1910,11216.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,1240.0,2160.0,1.0,3.0,879.6296296296297
10625,10626,01 ONE FAMILY HOMES,1900000.0,2520.0,2016,1920,11235.0,MANHATTAN BEACH,1,22.0,A1,0.0,0.0,4000.0,2520.0,1.0,2.0,753.968253968254
10643,10644,01 ONE FAMILY HOMES,1900000.0,2520.0,2017,1899,11216.0,BEDFORD STUYVESANT,1,13.0,A4,0.0,0.0,2000.0,1680.0,1.0,2.0,753.968253968254
10665,10666,01 ONE FAMILY HOMES,1900000.0,1836.0,2017,1899,11226.0,FLATBUSH-CENTRAL,1,17.0,A1,0.0,0.0,5012.0,1836.0,1.0,2.5,1034.8583877995643
10669,10670,01 ONE FAMILY HOMES,1900000.0,2900.0,2017,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2100.0,1880.0,1.0,2.0,655.1724137931035
10674,10675,01 ONE FAMILY HOMES,1900000.0,2400.0,2017,1925,11210.0,MIDWOOD,1,22.0,A3,1997.0,0.0,3750.0,2400.0,1.0,2.0,791.6666666666666
10675,10676,01 ONE FAMILY HOMES,1900000.0,2989.0,2017,1925,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,4000.0,2989.0,1.0,2.75,635.6641017062562
10676,10677,01 ONE FAMILY HOMES,1900000.0,2475.0,2017,1910,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,3000.0,2475.0,1.0,2.5,767.6767676767677
10689,10690,01 ONE FAMILY HOMES,1900000.0,1310.0,2017,2014,11211.0,WILLIAMSBURG-EAST,1,14.0,A4,2013.0,0.0,647.0,1310.0,1.0,2.5,1450.381679389313
10695,10696,01 ONE FAMILY HOMES,1900000.0,2560.0,2017,1920,11215.0,WINDSOR TERRACE,1,15.0,A5,0.0,0.0,1800.0,1600.0,1.0,2.0,742.1875
10737,10738,01 ONE FAMILY HOMES,1899000.0,600.0,2015,1920,11232.0,SUNSET PARK,1,15.0,A2,0.0,0.0,2003.0,600.0,1.0,1.0,3165.0
10756,10757,01 ONE FAMILY HOMES,1895000.0,2757.0,2016,1901,11216.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,2268.0,1778.0,1.0,2.0,687.3413130214001
10774,10775,01 ONE FAMILY HOMES,1890000.0,1648.0,2015,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2000.0,1648.0,1.0,2.0,1146.8446601941748
10785,10786,01 ONE FAMILY HOMES,1890000.0,2040.0,2017,1925,11218.0,WINDSOR TERRACE,1,15.0,A5,0.0,0.0,2000.0,2040.0,1.0,2.0,926.4705882352941
10795,10796,01 ONE FAMILY HOMES,1888000.0,1862.0,2017,1931,11231.0,RED HOOK,1,15.0,A5,2009.0,2009.0,950.0,1862.0,1.0,3.0,1013.9634801288937
10808,10809,01 ONE FAMILY HOMES,1885000.0,1600.0,2015,2013,11211.0,WILLIAMSBURG-EAST,1,14.0,A4,2013.0,0.0,647.0,1310.0,1.0,2.5,1178.125
10829,10830,01 ONE FAMILY HOMES,1881250.0,2500.0,2017,1936,11214.0,BENSONHURST,1,20.0,S1,0.0,0.0,2000.0,1500.0,1.0,2.0,752.5
10842,10843,01 ONE FAMILY HOMES,1880000.0,1636.0,2017,1940,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,4000.0,1636.0,1.0,2.5,1149.1442542787286
10925,10926,01 ONE FAMILY HOMES,1870000.0,1862.0,2016,1931,11231.0,RED HOOK,1,15.0,A5,2009.0,2009.0,950.0,1862.0,1.0,3.0,1004.296455424275
10959,10960,01 ONE FAMILY HOMES,1860500.0,1928.0,2016,1930,11230.0,MIDWOOD,1,21.0,A1,0.0,0.0,4620.0,1928.0,1.0,2.5,964.9896265560166
11070,11071,01 ONE FAMILY HOMES,1850000.0,1575.0,2015,1950,11228.0,BATH BEACH,1,20.0,A2,0.0,0.0,5810.0,1575.0,1.0,1.5,1174.6031746031747
11072,11073,01 ONE FAMILY HOMES,1850000.0,2400.0,2015,1910,11216.0,BEDFORD STUYVESANT,1,13.0,A5,0.0,0.0,2000.0,1600.0,1.0,2.0,770.8333333333334
11087,11088,01 ONE FAMILY HOMES,1850000.0,2528.0,2015,1905,11226.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,4000.0,2528.0,1.0,2.5,731.8037974683544
11092,11093,01 ONE FAMILY HOMES,1850000.0,2660.0,2015,1930,11235.0,MANHATTAN BEACH,1,22.0,A2,1993.0,0.0,4000.0,2660.0,1.0,2.0,695.4887218045113
11093,11094,01 ONE FAMILY HOMES,1850000.0,1571.0,2015,1920,11223.0,OCEAN PARKWAY-SOUTH,1,21.0,A9,0.0,0.0,4000.0,1571.0,1.0,1.75,1177.5938892425206
11108,11109,01 ONE FAMILY HOMES,1850000.0,2220.0,2016,1901,11216.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,2129.0,1470.0,1.0,2.0,833.3333333333334
11138,11139,01 ONE FAMILY HOMES,1850000.0,1424.0,2017,1925,11223.0,OCEAN PARKWAY-NORTH,1,21.0,A1,0.0,0.0,2625.0,1424.0,1.0,2.0,1299.1573033707866
11141,11142,01 ONE FAMILY HOMES,1850000.0,732.0,2017,1901,11215.0,PARK SLOPE SOUTH,1,15.0,A9,0.0,0.0,877.0,732.0,1.0,2.0,2527.3224043715845
11243,11244,01 ONE FAMILY HOMES,1832850.0,1600.0,2015,2014,11211.0,WILLIAMSBURG-EAST,1,14.0,A4,2013.0,0.0,647.0,1310.0,1.0,2.5,1145.53125
11314,11315,01 ONE FAMILY HOMES,1825000.0,2214.0,2015,1901,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,4000.0,2214.0,1.0,3.0,824.2999096657634
11320,11321,01 ONE FAMILY HOMES,1825000.0,2599.0,2015,1945,11235.0,MANHATTAN BEACH,1,22.0,A9,0.0,0.0,6000.0,2599.0,1.0,1.67,702.1931512120046
11329,11330,01 ONE FAMILY HOMES,1825000.0,1340.0,2016,1925,11226.0,FLATBUSH-CENTRAL,1,17.0,V0,0.0,0.0,7104.0,0.0,0.0,0.0,1361.9402985074628
11330,11331,01 ONE FAMILY HOMES,1825000.0,2103.0,2016,1899,11230.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,4000.0,2103.0,1.0,3.0,867.807893485497
11367,11368,01 ONE FAMILY HOMES,1820000.0,1656.0,2017,1910,11222.0,GREENPOINT,1,14.0,A9,0.0,0.0,2500.0,1656.0,1.0,2.0,1099.0338164251207
11392,11393,01 ONE FAMILY HOMES,1815000.0,2968.0,2015,1899,11226.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,7110.0,2968.0,1.0,2.5,611.522911051213
11420,11421,01 ONE FAMILY HOMES,1810000.0,2044.0,2016,1925,11210.0,MIDWOOD,1,22.0,A1,1991.0,0.0,4000.0,2044.0,1.0,2.0,885.518590998043
11436,11437,01 ONE FAMILY HOMES,1804000.0,1800.0,2015,1905,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2050.0,1800.0,1.0,2.0,1002.2222222222222
11452,11453,01 ONE FAMILY HOMES,1800500.0,2988.0,2017,1925,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,5000.0,2988.0,1.0,2.5,602.5769745649263
11453,11454,01 ONE FAMILY HOMES,1800500.0,2115.0,2017,1925,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A1,0.0,0.0,3400.0,2115.0,1.0,2.5,851.3002364066194
11609,11610,01 ONE FAMILY HOMES,1800000.0,1532.0,2015,1930,11218.0,FLATBUSH-CENTRAL,1,17.0,A5,0.0,0.0,1853.0,1532.0,1.0,2.0,1174.9347258485639
11611,11612,01 ONE FAMILY HOMES,1800000.0,2715.0,2015,1910,11226.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,5200.0,2715.0,1.0,2.5,662.9834254143647
11615,11616,01 ONE FAMILY HOMES,1800000.0,1680.0,2015,1910,11222.0,GREENPOINT,1,14.0,A9,0.0,0.0,2000.0,1680.0,1.0,2.0,1071.4285714285713
11625,11626,01 ONE FAMILY HOMES,1800000.0,859.0,2015,1910,11211.0,WILLIAMSBURG-EAST,1,14.0,C3,0.0,0.0,2500.0,5371.0,4.0,1.0,2095.4598370197905
11626,11627,01 ONE FAMILY HOMES,1800000.0,1580.0,2015,1910,11211.0,WILLIAMSBURG-EAST,1,14.0,A9,0.0,0.0,2500.0,1580.0,1.0,2.0,1139.240506329114
11666,11667,01 ONE FAMILY HOMES,1800000.0,2212.0,2016,1905,11226.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,3375.0,2212.0,1.0,2.5,813.74321880651
11719,11720,01 ONE FAMILY HOMES,1800000.0,1768.0,2017,1915,11218.0,OCEAN PARKWAY-NORTH,1,20.0,A1,0.0,0.0,4000.0,1768.0,1.0,2.0,1018.0995475113123
11723,11724,01 ONE FAMILY HOMES,1800000.0,2028.0,2017,1899,11215.0,PARK SLOPE SOUTH,1,15.0,A4,0.0,0.0,1808.0,2028.0,1.0,3.0,887.5739644970414
11788,11789,01 ONE FAMILY HOMES,1799000.0,1852.0,2015,1901,11218.0,WINDSOR TERRACE,1,15.0,A1,0.0,0.0,2419.0,1852.0,1.0,2.0,971.3822894168467
11816,11817,01 ONE FAMILY HOMES,1793000.0,2281.0,2015,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2000.0,1836.0,1.0,2.0,786.0587461639632
11828,11829,01 ONE FAMILY HOMES,1790000.0,2112.0,2015,1931,11214.0,BATH BEACH,1,20.0,S1,0.0,0.0,1725.0,1056.0,1.0,2.0,847.5378787878788
11835,11836,01 ONE FAMILY HOMES,1788334.0,2506.0,2016,1960,11234.0,MILL BASIN,1,22.0,A3,0.0,0.0,3800.0,2328.0,1.0,1.5,713.6209098164405
11849,11850,01 ONE FAMILY HOMES,1782500.0,2930.0,2015,1905,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A4,0.0,0.0,2716.0,2930.0,1.0,3.0,608.3617747440273
11884,11885,01 ONE FAMILY HOMES,1780000.0,2400.0,2017,1928,11228.0,BAY RIDGE,1,20.0,S1,0.0,0.0,1207.0,1200.0,1.0,2.0,741.6666666666666
11907,11908,01 ONE FAMILY HOMES,1775170.0,1996.0,2015,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2000.0,1996.0,1.0,2.0,889.3637274549098
11934,11935,01 ONE FAMILY HOMES,1775000.0,1662.0,2015,1920,11215.0,WINDSOR TERRACE,1,15.0,A5,0.0,0.0,1700.0,1662.0,1.0,2.0,1067.9903730445246
11941,11942,01 ONE FAMILY HOMES,1775000.0,2236.0,2016,1910,11210.0,MIDWOOD,1,22.0,A1,2010.0,0.0,3746.0,2236.0,1.0,2.0,793.8282647584973
11943,11944,01 ONE FAMILY HOMES,1775000.0,2140.0,2016,1905,11218.0,WINDSOR TERRACE,1,15.0,A5,0.0,0.0,2550.0,1642.0,1.0,2.0,829.4392523364486
11949,11950,01 ONE FAMILY HOMES,1775000.0,2904.0,2017,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2075.0,1936.0,1.0,2.0,611.2258953168044
11955,11956,01 ONE FAMILY HOMES,1775000.0,1100.0,2017,1899,11215.0,PARK SLOPE SOUTH,1,15.0,A9,0.0,0.0,1523.0,1100.0,1.0,2.0,1613.6363636363637
11980,11981,01 ONE FAMILY HOMES,1770000.0,1608.0,2017,1905,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,4956.0,1608.0,1.0,2.75,1100.7462686567164
12048,12049,01 ONE FAMILY HOMES,1755000.0,2100.0,2016,1910,11221.0,BEDFORD STUYVESANT,1,13.0,A4,0.0,0.0,1667.0,1820.0,1.0,2.0,835.7142857142857
12049,12050,01 ONE FAMILY HOMES,1755000.0,2048.0,2017,1905,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,2011.0,0.0,2400.0,2048.0,1.0,2.0,856.93359375
12171,12172,01 ONE FAMILY HOMES,1750000.0,2934.0,2015,1915,11230.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,5000.0,2934.0,1.0,2.5,596.455351056578
12174,12175,01 ONE FAMILY HOMES,1750000.0,1680.0,2015,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A4,0.0,0.0,2000.0,1680.0,1.0,2.0,1041.6666666666667
12181,12182,01 ONE FAMILY HOMES,1750000.0,1365.0,2015,1899,11215.0,PARK SLOPE SOUTH,1,15.0,A9,0.0,0.0,878.0,1365.0,1.0,3.0,1282.051282051282
12213,12214,01 ONE FAMILY HOMES,1750000.0,1806.0,2016,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A1,0.0,0.0,5168.0,1806.0,1.0,2.5,968.9922480620155
12215,12216,01 ONE FAMILY HOMES,1750000.0,2424.0,2016,1899,11238.0,FORT GREENE,1,13.0,A9,0.0,0.0,1410.0,1812.0,1.0,3.0,721.9471947194719
12228,12229,01 ONE FAMILY HOMES,1750000.0,2283.0,2017,1920,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,4000.0,2283.0,1.0,2.75,766.5352606219886
12244,12245,01 ONE FAMILY HOMES,1750000.0,2668.0,2017,1899,11216.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,1667.0,2001.0,1.0,3.0,655.9220389805098
12256,12257,01 ONE FAMILY HOMES,1750000.0,2160.0,2017,1915,11238.0,PROSPECT HEIGHTS,1,13.0,A4,0.0,0.0,1491.0,1440.0,1.0,2.0,810.1851851851852
12323,12324,01 ONE FAMILY HOMES,1745000.0,1700.0,2015,1905,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2253.0,1700.0,1.0,2.0,1026.4705882352941
12328,12329,01 ONE FAMILY HOMES,1745000.0,2282.0,2017,1925,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,3000.0,2282.0,1.0,2.5,764.6801051709027
12330,12331,01 ONE FAMILY HOMES,1745000.0,2130.0,2017,1920,11218.0,OCEAN PARKWAY-NORTH,1,20.0,A1,0.0,0.0,3200.0,2130.0,1.0,2.5,819.2488262910798
12352,12353,01 ONE FAMILY HOMES,1737500.0,1360.0,2016,1910,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A4,0.0,0.0,2083.0,1360.0,1.0,2.0,1277.5735294117646
12377,12378,01 ONE FAMILY HOMES,1734000.0,2512.0,2016,1960,11234.0,MILL BASIN,1,22.0,A3,0.0,0.0,5042.0,2593.0,1.0,2.0,690.2866242038217
12384,12385,01 ONE FAMILY HOMES,1733000.0,2082.0,2016,1920,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,4373.0,2082.0,1.0,2.75,832.3727185398656
12478,12479,01 ONE FAMILY HOMES,1725000.0,2420.0,2015,1930,11235.0,MANHATTAN BEACH,1,22.0,A1,0.0,0.0,6000.0,2420.0,1.0,2.5,712.8099173553719
12505,12506,01 ONE FAMILY HOMES,1725000.0,1660.0,2017,1930,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A1,0.0,0.0,2891.0,1660.0,1.0,2.0,1039.1566265060242
12548,12549,01 ONE FAMILY HOMES,1720000.0,1700.0,2017,1910,11215.0,SUNSET PARK,1,15.0,A5,2011.0,0.0,1669.0,1133.0,1.0,2.0,1011.7647058823529
12583,12584,01 ONE FAMILY HOMES,1710000.0,2421.0,2017,1930,11204.0,BOROUGH PARK,1,20.0,A1,0.0,0.0,2805.0,2421.0,1.0,3.0,706.3197026022304
12594,12595,01 ONE FAMILY HOMES,1707000.0,2268.0,2017,1899,11233.0,OCEAN HILL,1,16.0,A4,2015.0,0.0,1800.0,1512.0,1.0,2.0,752.6455026455027
12617,12618,01 ONE FAMILY HOMES,1702000.0,2088.0,2015,1920,11210.0,MIDWOOD,1,22.0,A1,2006.0,0.0,3500.0,2088.0,1.0,2.5,815.1340996168583
12713,12714,01 ONE FAMILY HOMES,1700000.0,2520.0,2015,1925,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,5000.0,2520.0,1.0,2.0,674.6031746031746
12720,12721,01 ONE FAMILY HOMES,1700000.0,1488.0,2015,1910,11232.0,BOROUGH PARK,1,15.0,C7,2016.0,0.0,3005.0,6572.0,8.0,5.0,1142.47311827957
12734,12735,01 ONE FAMILY HOMES,1700000.0,2620.0,2015,1910,11230.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,5000.0,2620.0,1.0,2.5,648.8549618320611
12744,12745,01 ONE FAMILY HOMES,1700000.0,1472.0,2015,1930,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,0.0,0.0,2600.0,1472.0,1.0,2.0,1154.891304347826
12761,12762,01 ONE FAMILY HOMES,1700000.0,2954.0,2016,1910,11217.0,BOERUM HILL,1,15.0,A4,0.0,0.0,1470.0,2157.0,1.0,3.0,575.4908598510494
12786,12787,01 ONE FAMILY HOMES,1700000.0,2955.0,2016,1965,11234.0,MILL BASIN,1,22.0,A2,0.0,0.0,6000.0,1970.0,1.0,1.0,575.2961082910322
12788,12789,01 ONE FAMILY HOMES,1700000.0,2417.0,2016,1910,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A1,0.0,0.0,4400.0,2417.0,1.0,2.75,703.3512618949111
12790,12791,01 ONE FAMILY HOMES,1700000.0,1312.0,2016,1925,11223.0,OCEAN PARKWAY-SOUTH,1,21.0,A1,0.0,0.0,2400.0,1312.0,1.0,2.0,1295.7317073170732
12796,12797,01 ONE FAMILY HOMES,1700000.0,2050.0,2016,2005,11215.0,SUNSET PARK,1,15.0,A9,0.0,0.0,560.0,1536.0,1.0,4.0,829.2682926829268
12798,12799,01 ONE FAMILY HOMES,1700000.0,1216.0,2016,1910,11211.0,WILLIAMSBURG-EAST,1,14.0,A9,0.0,0.0,2500.0,1216.0,1.0,2.0,1398.0263157894738
12817,12818,01 ONE FAMILY HOMES,1700000.0,2855.0,2017,1920,11219.0,BOROUGH PARK,1,20.0,A1,1992.0,0.0,4000.0,2855.0,1.0,2.75,595.4465849387041
12822,12823,01 ONE FAMILY HOMES,1700000.0,2280.0,2017,1910,11231.0,CARROLL GARDENS,1,15.0,A9,0.0,0.0,2000.0,2280.0,1.0,3.0,745.6140350877193
12832,12833,01 ONE FAMILY HOMES,1700000.0,1888.0,2017,1910,11230.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,4000.0,1888.0,1.0,2.75,900.4237288135594
12836,12837,01 ONE FAMILY HOMES,1700000.0,2764.0,2017,1901,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2000.0,1800.0,1.0,2.0,615.0506512301013
12840,12841,01 ONE FAMILY HOMES,1700000.0,2500.0,2017,1920,11223.0,GRAVESEND,1,21.0,A1,2008.0,0.0,3000.0,2500.0,1.0,2.5,680.0
12845,12846,01 ONE FAMILY HOMES,1700000.0,1984.0,2017,1925,11235.0,MANHATTAN BEACH,1,22.0,A1,1997.0,0.0,3224.0,1344.0,1.0,2.0,856.8548387096774
12846,12847,01 ONE FAMILY HOMES,1700000.0,2762.0,2017,1910,11230.0,MIDWOOD,1,22.0,A1,0.0,0.0,4000.0,2762.0,1.0,2.75,615.496017378711
12847,12848,01 ONE FAMILY HOMES,1700000.0,2517.0,2017,1940,11210.0,MIDWOOD,1,22.0,A0,1997.0,1996.0,4000.0,2162.0,1.0,2.0,675.4072308303536
12942,12943,01 ONE FAMILY HOMES,1693000.0,1800.0,2015,1901,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,2050.0,1800.0,1.0,2.0,940.5555555555555
12965,12966,01 ONE FAMILY HOMES,1689000.0,2509.0,2016,1905,11226.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,4000.0,2509.0,1.0,2.75,673.1765643682742
13016,13017,01 ONE FAMILY HOMES,1680000.0,1980.0,2015,1925,11209.0,BAY RIDGE,1,20.0,A1,0.0,0.0,4025.0,3978.0,1.0,2.5,848.4848484848485
13043,13044,01 ONE FAMILY HOMES,1675500.0,1620.0,2015,1920,11218.0,WINDSOR TERRACE,1,15.0,A5,0.0,0.0,990.0,1296.0,1.0,2.0,1034.2592592592594
13101,13102,01 ONE FAMILY HOMES,1675000.0,2652.0,2017,1925,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,5333.0,2652.0,1.0,2.75,631.5987933634992
13102,13103,01 ONE FAMILY HOMES,1675000.0,2730.0,2017,1915,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,4000.0,2730.0,1.0,2.5,613.5531135531136
13108,13109,01 ONE FAMILY HOMES,1675000.0,1620.0,2017,1899,11218.0,WINDSOR TERRACE,1,15.0,A5,0.0,0.0,1124.0,1620.0,1.0,3.0,1033.9506172839506
13124,13125,01 ONE FAMILY HOMES,1671000.0,2715.0,2017,1901,11218.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,5000.0,2715.0,1.0,2.75,615.4696132596686
